==============================================================
sipht : rr

4	30	3215.089
4	40	4188.404
4	50	6284.918
4	60	6462.961
4	70	4905.548
4	80	5917.874
4	90	6385.451
4	100	8648.996

6	30	3217.932
6	40	4191.224
6	50	3611.232
6	60	3678.281
6	70	4898.241
6	80	5213.502
6	90	4624.279
6	100	6001.801

8	30	3218.332
8	40	4189.008
8	50	3605.140
8	60	3863.894
8	70	4865.320
8	80	5101.696
8	90	4371.840
8	100	5933.223

10	30	3218.586
10	40	4189.260
10	50	3354.678
10	60	3674.431
10	70	4862.226
10	80	6159.763
10	90	4578.986
10	100	4634.846

12	30	3218.751
12	40	4189.453
12	50	3605.302
12	60	3643.858
12	70	4894.222
12	80	4175.127
12	90	4298.199
12	100	4576.850

14	30	3218.790
14	40	4189.584
14	50	4648.153
14	60	4719.432
14	70	4862.381
14	80	3955.284
14	90	4518.072
14	100	4356.379

16	30	3218.925
16	40	4189.634
16	50	3321.819
16	60	3861.732
16	70	4862.449
16	80	3577.198
16	90	3678.583
16	100	5928.856

18	30	3219.003
18	40	4189.756
18	50	3495.042
18	60	3644.372
18	70	4894.762
18	80	3680.616
18	90	3897.459
18	100	4574.892

20	30	3219.042
20	40	4189.779
20	50	3354.863
20	60	3644.411
20	70	4862.580
20	80	3577.320
20	90	3631.429
20	100	4353.312

22	30	3219.199
22	40	4189.839
22	50	5095.360
22	60	3644.460
22	70	4862.628
22	80	3577.341
22	90	3634.402
22	100	5834.557

24	30	3219.275
24	40	4189.872
24	50	3605.492
24	60	3644.498
24	70	4862.676
24	80	4175.611
24	90	4254.634
24	100	4353.102

26	30	3219.278
26	40	4189.907
26	50	3379.900
26	60	3644.643
26	70	4862.723
26	80	5445.867
26	90	3662.364
26	100	4353.446

28	30	3219.284
28	40	4189.937
28	50	4647.198
28	60	4717.076
28	70	4862.739
28	80	3953.211
28	90	4514.157
28	100	4353.470

30	30	3219.339
30	40	4189.933
30	50	3321.944
30	60	3674.863
30	70	4862.760
30	80	4975.920
30	90	4571.914
30	100	4626.595

32	30	3219.357
32	40	4190.113
32	50	3321.970
32	60	3858.689
32	70	4862.894
32	80	3577.479
32	90	3677.457
32	100	5928.992
==============================================================
sipht : input-enhanced

4	30	3249.433
4	40	5134.558
4	50	6636.241
4	60	6844.517
4	70	11566.296
4	80	16996.630
4	90	11345.571
4	100	9033.918

6	30	3217.214
6	40	4188.030
6	50	6636.631
6	60	6845.422
6	70	6491.113
6	80	16996.525
6	90	11346.071
6	100	17294.124

8	30	3217.685
8	40	5135.148
8	50	6636.867
8	60	6845.612
8	70	11566.296
8	80	16997.194
8	90	10684.913
8	100	8823.181

10	30	3217.898
10	40	4188.703
10	50	6636.991
10	60	6845.210
10	70	6491.465
10	80	9468.009
10	90	10684.513
10	100	17294.920

12	30	3218.062
12	40	4188.884
12	50	6637.552
12	60	6845.821
12	70	6491.529
12	80	16997.407
12	90	11346.071
12	100	8823.382

14	30	3218.188
14	40	4188.981
14	50	6637.627
14	60	6845.850
14	70	6491.575
14	80	10227.618
14	90	10685.135
14	100	8823.449

16	30	3218.291
16	40	5135.462
16	50	6637.681
16	60	6845.918
16	70	11566.296
16	80	9468.649
16	90	10685.196
16	100	8823.499

18	30	3218.345
18	40	4189.133
18	50	6637.663
18	60	6845.933
18	70	6491.676
18	80	16997.541
18	90	10685.208
18	100	8823.524

20	30	3218.418
20	40	4189.226
20	50	6637.241
20	60	6845.460
20	70	6491.727
20	80	9468.736
20	90	10684.748
20	100	8823.565

22	30	3218.488
22	40	4189.246
22	50	6637.742
22	60	6845.980
22	70	6491.743
22	80	9468.750
22	90	17192.480
22	100	8823.589

24	30	3218.506
24	40	4189.312
24	50	6637.769
24	60	6846.006
24	70	6491.751
24	80	16997.608
24	90	10685.281
24	100	8823.604

26	30	3218.526
26	40	4189.342
26	50	6637.784
26	60	6846.017
26	70	6491.757
26	80	16997.631
26	90	10685.301
26	100	8823.611

28	30	3218.547
28	40	4189.341
28	50	6637.800
28	60	6846.030
28	70	6491.758
28	80	9468.781
28	90	10685.311
28	100	8823.629

30	30	3218.552
30	40	4189.384
30	50	6637.806
30	60	6846.040
30	70	6491.795
30	80	9468.327
30	90	10685.331
30	100	17295.241

32	30	3218.596
32	40	4189.385
32	50	6637.828
32	60	6846.053
32	70	11502.973
32	80	9468.812
32	90	10685.338
32	100	8823.667
