==============================================================
montage : rr

4	30	100.186
4	40	125.830
4	50	149.859
4	60	196.615
4	70	224.507
4	80	251.694
4	90	289.104
4	100	318.128

6	30	66.426
6	40	103.886
6	50	117.815
6	60	141.463
6	70	157.935
6	80	185.371
6	90	212.887
6	100	230.818

8	30	66.444
8	40	80.659
8	50	94.275
8	60	120.456
8	70	136.804
8	80	153.778
8	90	167.576
8	100	185.337

10	30	66.215
10	40	70.303
10	50	84.329
10	60	97.607
10	70	125.817
10	80	142.837
10	90	146.245
10	100	164.425

12	30	56.180
12	40	70.285
12	50	84.036
12	60	86.906
12	70	103.042
12	80	119.661
12	90	134.971
12	100	153.522

14	30	56.336
14	40	70.134
14	50	73.794
14	60	87.229
14	70	92.291
14	80	109.589
14	90	112.291
14	100	143.429

16	30	56.347
16	40	70.071
16	50	73.695
16	60	87.111
16	70	92.168
16	80	108.969
16	90	112.161
16	100	119.346

18	30	56.347
18	40	69.773
18	50	73.724
18	60	76.547
18	70	92.305
18	80	98.711
18	90	111.948
18	100	119.449

20	30	56.188
20	40	59.730
20	50	73.556
20	60	76.375
20	70	91.873
20	80	98.931
20	90	101.599
20	100	119.388

22	30	56.347
22	40	59.737
22	50	73.636
22	60	76.825
22	70	81.749
22	80	98.900
22	90	101.278
22	100	109.093

24	30	56.347
24	40	59.737
24	50	73.470
24	60	76.744
24	70	81.812
24	80	98.932
24	90	101.740
24	100	109.180

26	30	56.347
26	40	59.737
26	50	73.437
26	60	76.775
26	70	81.680
26	80	88.235
26	90	101.666
26	100	108.974

28	30	56.347
28	40	59.737
28	50	63.327
28	60	76.706
28	70	81.749
28	80	88.374
28	90	91.179
28	100	109.130

30	30	56.347
30	40	59.737
30	50	63.332
30	60	76.826
30	70	81.779
30	80	88.425
30	90	91.090
30	100	109.032

32	30	56.347
32	40	59.737
32	50	63.332
32	60	76.576
32	70	81.771
32	80	88.258
32	90	91.191
32	100	98.876
==============================================================
montage : input-enhanced

4	30	107.373
4	40	142.502
4	50	167.540
4	60	234.186
4	70	283.267
4	80	288.146
4	90	376.515
4	100	428.576

6	30	83.662
6	40	118.731
6	50	188.314
6	60	211.690
6	70	175.161
6	80	232.013
6	90	239.091
6	100	267.470

8	30	83.662
8	40	108.261
8	50	121.845
8	60	189.667
8	70	184.993
8	80	222.198
8	90	257.162
8	100	253.473

10	30	83.662
10	40	108.261
10	50	121.344
10	60	145.170
10	70	140.750
10	80	221.776
10	90	214.982
10	100	234.297

12	30	83.662
12	40	108.261
12	50	121.845
12	60	145.170
12	70	130.400
12	80	187.745
12	90	180.249
12	100	233.420

14	30	83.662
14	40	108.261
14	50	121.845
14	60	145.170
14	70	130.400
14	80	188.245
14	90	169.499
14	100	170.700

16	30	83.662
16	40	108.261
16	50	121.845
16	60	145.170
16	70	130.400
16	80	188.245
16	90	169.889
16	100	157.358

18	30	83.662
18	40	108.261
18	50	121.845
18	60	145.170
18	70	130.400
18	80	188.245
18	90	169.889
18	100	157.358

20	30	83.662
20	40	108.261
20	50	121.845
20	60	145.170
20	70	130.400
20	80	188.245
20	90	169.889
20	100	157.358

22	30	83.662
22	40	108.261
22	50	121.845
22	60	145.170
22	70	130.400
22	80	188.245
22	90	169.889
22	100	157.358

24	30	83.662
24	40	108.261
24	50	121.845
24	60	145.170
24	70	130.400
24	80	188.245
24	90	169.889
24	100	157.358

26	30	83.662
26	40	108.261
26	50	121.845
26	60	145.170
26	70	130.400
26	80	188.245
26	90	169.889
26	100	157.358

28	30	83.662
28	40	108.261
28	50	121.845
28	60	145.170
28	70	130.400
28	80	188.245
28	90	169.889
28	100	157.358

30	30	83.662
30	40	108.261
30	50	121.845
30	60	145.170
30	70	130.400
30	80	188.245
30	90	169.889
30	100	157.358

32	30	83.662
32	40	108.261
32	50	121.845
32	60	145.170
32	70	130.400
32	80	188.245
32	90	169.889
32	100	157.358
